epoch,train_loss,train_acc,val_loss,val_acc,val_precision,val_recall,val_f1
73,0.15994461067020893,0.8228031322360039,0.16186349093914032,0.8366470854044283,0.828838115186176,0.6058158080905525,0.6290612171088665
74,0.15976229403167963,0.8233907967805862,0.15455831587314606,0.8382286488929056,0.8320992336717625,0.6098112418805068,0.6346138502443198
75,0.1595194675028324,0.823049072176218,0.15760453045368195,0.8411658382286489,0.8377947524815775,0.6172313332047077,0.6447595816547824
76,0.15939223300665617,0.823572188615799,0.15885330239931741,0.8409399005874378,0.836171941356771,0.6170904881342851,0.6445213531056739
77,0.15930086467415094,0.8247416466474533,0.1617992619673411,0.8377767736104835,0.8350208278153668,0.6073798958132356,0.6313434643460216
78,0.15956882014870644,0.8239987716078758,0.1588421513636907,0.8398102123813828,0.8352210568789196,0.6138066756704611,0.6401034628254876
79,0.1590389646589756,0.8239301666617393,0.16226257383823395,0.8400361500225938,0.8332561487300808,0.6152373142967393,0.6419638829589595
80,0.15848261676728725,0.8244936838746071,0.15469633042812347,0.8402620876638048,0.8360890556174521,0.6149482281818767,0.6416605143275353
81,0.15846309904009104,0.8256550095975399,0.1615664760271708,0.8404880253050158,0.8341288452306215,0.6163788668081549,0.6435114705860878
82,0.15848837606608868,0.8251771219074726,0.15652536352475485,0.841617713511071,0.8351127873039201,0.6196626792719789,0.6478844930996674
83,0.15754937008023262,0.8259664997458458,0.15136577685674033,0.8398102123813828,0.8364544218336236,0.6133767444851759,0.63955812464285
84,0.15851648338139057,0.8247274272143841,0.1607856253782908,0.8429733393583371,0.8387551565046336,0.6226574056209403,0.6519351613865022
85,0.15807480923831463,0.8252647742629051,0.16099617878595987,0.841843651152282,0.8355355258340333,0.6202334555276867,0.6486485750886374
86,0.15778395533561707,0.8264614157378674,0.15847385426362356,0.8413917758698599,0.8370199675884169,0.6182320406457007,0.6460624623798147
87,0.158130319789052,0.8255005478858948,0.14985608061154684,0.842069588793493,0.8382740904989276,0.6199443694128239,0.6483648852482158
88,0.1579039553180337,0.8256499320268631,0.15656537314256033,0.8413917758698599,0.8394299870553051,0.6173721782751302,0.6449980873406631
89,0.157831902615726,0.8260117284953594,0.1563389798005422,0.8434252146407591,0.8373123705159697,0.6246588205029262,0.6544737734718931
90,0.15679446887224913,0.8269532881677151,0.15764361123243967,0.8411658382286489,0.8390123320823608,0.6168014020194225,0.644224707959761
91,0.15859796851873398,0.8250820972025394,0.15691899259885153,0.842747401717126,0.8383461661854348,0.6220866293652325,0.6511754626503045
92,0.1577684124931693,0.8259985111653805,0.15236495931943259,0.842069588793493,0.8382740904989276,0.6199443694128239,0.6483648852482158
93,0.15734083484858274,0.8262647800147533,0.16293987135092416,0.8422955264347041,0.8410769151799136,0.6196552832979613,0.6480792004859127
94,0.15774077828973532,0.8248463273048401,0.15228407581647238,0.841843651152282,0.8366875722961249,0.6198035243424015,0.648124549962407
95,0.15743098128587008,0.8268323540687561,0.1512178579966227,0.842069588793493,0.8382740904989276,0.6199443694128239,0.6483648852482158
96,0.15720888413488865,0.825848363339901,0.15612170100212097,0.842069588793493,0.8382740904989276,0.6199443694128239,0.6483648852482158
97,0.1575295627117157,0.8259784430265427,0.14992179969946542,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
98,0.1567415064200759,0.826372753828764,0.15516284108161926,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
99,0.15813989099115133,0.8243615664541721,0.14926601449648538,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
100,0.1569181764498353,0.8277185261249542,0.1561132868131002,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
101,0.1570615116506815,0.8265884481370449,0.1545857091744741,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
102,0.1572299813851714,0.8257939927279949,0.15812320013840994,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
103,0.15767110884189606,0.8256557770073414,0.15285996596018472,0.8422955264347041,0.8386874638519375,0.6205151456685317,0.6491299083910858
104,0.15779960993677378,0.8265660889446735,0.1614280343055725,0.842069588793493,0.8382740904989276,0.6199443694128239,0.6483648852482158
105,0.15725116897374392,0.824880626052618,0.16019165019194284,0.841843651152282,0.8366875722961249,0.6198035243424015,0.648124549962407
106,0.15752000641077757,0.8259271197021008,0.15522703031698862,0.841843651152282,0.8366875722961249,0.6198035243424015,0.648124549962407
107,0.15720828529447317,0.8262657932937145,0.1541887770096461,0.842521464075915,0.8414828623333019,0.620226059553669,0.648846394244259
108,0.15690261777490377,0.8268224410712719,0.15757532914479574,0.842747401717126,0.8395073693581157,0.6216566981799472,0.6506562975167023
109,0.15680667012929916,0.827052116394043,0.15456112722555795,0.8429733393583371,0.8410914284530728,0.6217975432503697,0.6508983205481725
110,0.15722678136080503,0.8260630406439304,0.15904284516970316,0.8429733393583371,0.8422880022490965,0.6213676120650846,0.6503771033583834
111,0.15849098563194275,0.8237594366073608,0.1591416597366333,0.8431992769995481,0.8391619346342292,0.6232281818766481,0.6526936547736639
112,0.15790268685668707,0.8266588263213634,0.16036983331044516,0.842521464075915,0.8414828623333019,0.620226059553669,0.648846394244259
113,0.1573722781613469,0.8258615732192993,0.16031967103481293,0.8429733393583371,0.8387551565046336,0.6226574056209403,0.6519351613865022
114,0.15663206297904253,0.8274766616523266,0.15010576943556467,0.8438770899231812,0.841518422183002,0.6245105794584861,0.6544510875748679
115,0.15733037050813437,0.8261740729212761,0.1512357493241628,0.8438770899231812,0.8317883959328006,0.6283799601260531,0.6589840211096858
116,0.15713699720799923,0.8267708793282509,0.15587598582108816,0.8445549028468142,0.8393259330759331,0.627512701781465,0.6582259329545083
117,0.15746368654072285,0.8263262584805489,0.156272754073143,0.8436511522819702,0.8411205358407206,0.6239398032027783,0.6536945376129328
118,0.157169908285141,0.826584130525589,0.16334146757920584,0.8431992769995481,0.8414932911201568,0.6223683195060776,0.6516601587307348
119,0.15648346487432718,0.8266557790338993,0.15179667870203653,0.8441030275643923,0.8407674174960713,0.6255112868994791,0.6557156385281385
120,0.15649087820202112,0.8279543034732342,0.15144201616446176,0.8422955264347041,0.8423012297352193,0.619225352112676,0.6475510006644325
121,0.15729080699384212,0.8258775770664215,0.15888436635335287,0.8450067781292363,0.837961005048064,0.629514116663451,0.6607114760898405
122,0.15581415314227343,0.8277556300163269,0.1549623360236486,0.8431992769995481,0.8369032652348525,0.6240880442472185,0.6537197871572872
123,0.1562152085825801,0.8278313390910625,0.15330476562182108,0.841843651152282,0.8402581336090698,0.6185137307865458,0.6465411181448463
124,0.15551876369863749,0.8277769610285759,0.15419153372446695,0.8429733393583371,0.8435041087107225,0.6209376808797993,0.6498540086079772
125,0.15610006731003523,0.8280389085412025,0.15619011223316193,0.8461364663352915,0.8399244737065936,0.6323679979419898,0.6644067807932971
126,0.15633297245949507,0.8280490785837173,0.1600892593463262,0.8441030275643923,0.8407674174960713,0.6255112868994791,0.6557156385281385
127,0.15574091486632824,0.8291336745023727,0.15274290243784586,0.8465883416177135,0.840696429230826,0.6335095504534054,0.6658768834251251
128,0.15651715360581875,0.8283806294202805,0.1470882147550583,0.8481699051061907,0.8403051538068537,0.6387947777992153,0.6723977498625386
129,0.15467317029833794,0.8297406323254108,0.14749612410863241,0.8436511522819702,0.8411205358407206,0.6239398032027783,0.6536945376129328
130,0.15349515061825514,0.8295693919062614,0.1497310052315394,0.8499774062358789,0.8413434607890892,0.644220850215448,0.6790433454601371
131,0.15496846567839384,0.829722348600626,0.147103821237882,0.8526886579304112,0.8555931590690948,0.6467708534310888,0.6830526911424615
132,0.15426492132246494,0.8302990756928921,0.15150998532772064,0.8472661545413466,0.8428898632288463,0.6347919480352434,0.6675936788964733
133,0.15415069926530123,0.8301397673785686,0.1443541298309962,0.850429281518301,0.8626922082956454,0.6371937102064442,0.6716234511449424
134,0.1521437270566821,0.83164993673563,0.14942828317483267,0.8547220967013104,0.868511505528433,0.6480384590648917,0.6854111113211379
135,0.1533405976369977,0.8331639133393764,0.1527060717344284,0.85020334387709,0.8486773377998044,0.6417821081741591,0.6765542450768686
136,0.15173596516251564,0.8340945467352867,0.14593535661697388,0.8515589697243561,0.8487289960562066,0.6460666280789761,0.6817530384351332
137,0.15322725754231215,0.832686010748148,0.14487151304880777,0.8522367826479892,0.8560083068946596,0.6451993697343881,0.6811728101340778
138,0.15122923161834478,0.833998765796423,0.14184109369913736,0.8576592860370538,0.8585708885337733,0.6610476557978004,0.7001165385345053
139,0.15102854557335377,0.8343221843242645,0.14800381660461426,0.8563036601897877,0.8492714330343196,0.6610624477458358,0.699331957029234
140,0.15119221713393927,0.8361982107162476,0.14878137906392416,0.8551739719837325,0.8570849308364165,0.6539092546144447,0.6916818078132337
141,0.14885008241981268,0.8385211303830147,0.15497464934984842,0.8563036601897877,0.8483962405514303,0.661492378931121,0.6997420816506774
142,0.1505999220535159,0.8371247835457325,0.14349776009718576,0.8535924084952553,0.8569004281006498,0.6490539584539199,0.6858902693325389
143,0.14933349005877972,0.8369332253932953,0.15003221233685812,0.8633077270673294,0.8489314666944217,0.6843456170814843,0.7246152271870641
144,0.14968849997967482,0.8388061821460724,0.14572740097840628,0.8558517849073656,0.8570380692285507,0.6560515145668532,0.6941950748715177
145,0.1476461896672845,0.8388051763176918,0.14554845293362936,0.8581111613194758,0.8716603750608864,0.6570300340857933,0.6964446098629008
146,0.14792387560009956,0.8382406383752823,0.14904105166594186,0.8581111613194758,0.8591889520640816,0.662189208309216,0.7014803931676805
147,0.14682557061314583,0.8409443981945515,0.15139695505301157,0.8569814731134207,0.8511412473074604,0.6623448453276738,0.7009544687627387
148,0.14802387822419405,0.8383221887052059,0.16605393588542938,0.868504292815183,0.8462755710485277,0.7039224387420413,0.7437835024844506
149,0.14607083797454834,0.842688299715519,0.1430573711792628,0.8583370989606869,0.8675719426995658,0.659320535082642,0.6988375556926563
150,0.14521401096135378,0.8426702655851841,0.14235656956831613,0.868504292815183,0.8617200987914828,0.694034021480481,0.7362757383655216
151,0.14556143898516893,0.8428628332912922,0.14544326066970825,0.8639855399909625,0.8650405688614852,0.6778892533281883,0.7196051565377533
152,0.14553087390959263,0.8421085253357887,0.15033641457557678,0.8651152281970176,0.8589267483290226,0.6846125152742941,0.726129389441429
153,0.14414348173886538,0.8441601023077965,0.16477618118127188,0.8619521012200633,0.8448905720370576,0.6822107531030934,0.7218841385310679
154,0.14460313506424427,0.8440442495048046,0.13948091367880502,0.8676005422503389,0.8598166852100703,0.6921808476429352,0.7341218536583366
155,0.14550379198044538,0.8435673676431179,0.14531721671422324,0.8703117939448712,0.8589341082608557,0.7016097498231397,0.7435091931978938
156,0.14409010391682386,0.84402696788311,0.14712766309579214,0.8601446000903751,0.8582361419182059,0.6690459193517269,0.7091544312989033
157,0.14203607756644487,0.8452256470918655,0.1564644972483317,0.8707636692272933,0.8391370746459974,0.7177988938195382,0.7553438019551065
158,0.1431219670921564,0.8454835191369057,0.1495344489812851,0.8608224130140081,0.853983451536643,0.6733378352305615,0.7134672944341685
159,0.14138796273618937,0.8472538515925407,0.14431899785995483,0.8705377315860823,0.87212781047648,0.6948716959289987,0.7385048395872702
160,0.14025560207664967,0.8486359603703022,0.15229271352291107,0.8723452327157705,0.8601305275488433,0.7076065984950801,0.7495722622656957
161,0.13970453012734652,0.8487457185983658,0.14801302055517832,0.8696339810212381,0.860917512750553,0.6981776963148756,0.7403708917548353
162,0.14092401694506407,0.8488577604293823,0.1433707227309545,0.8671486669679168,0.8487644014973923,0.6974882629107981,0.7379116543193365
163,0.1396551989018917,0.8492124266922474,0.1638388236363729,0.8712155445097153,0.8432784089514882,0.7159309280339572,0.7544646246164879
164,0.13873457722365856,0.849623765796423,0.13931681215763092,0.876863985539991,0.872474863685172,0.7147228117563831,0.758436960946556
165,0.13811218831688166,0.8497579097747803,0.13585291057825089,0.8759602349751469,0.8736426565607422,0.7111499131776964,0.7551417606220326
166,0.13626185338944197,0.8517660386860371,0.13429201891024908,0.8709896068685042,0.8663080113083037,0.6994526979226959,0.74241600057566
167,0.13524180930107832,0.8536057285964489,0.14296256999174753,0.8657930411206507,0.8655632791258401,0.6833153257444209,0.7255288362158065
168,0.13748214021325111,0.8511471413075924,0.1494454195102056,0.8757342973339358,0.8642866432566003,0.7161682423306965,0.7584641243369497
169,0.1346873384900391,0.8533346392214298,0.12795484562714896,0.8705377315860823,0.8847391994486637,0.6888526593350055,0.7336464337150255
170,0.13636112911626697,0.8531824536621571,0.13208508988221487,0.868278355173972,0.8747185122853606,0.6865843462602097,0.7300764143890317
171,0.13564526475965977,0.8521631434559822,0.13647323350111643,0.8734749209218255,0.8723210093896714,0.7040115119943404,0.7478601438439081
172,0.13305321102961898,0.8560279831290245,0.13665669908126196,0.8752824220515137,0.8824667302440504,0.7042784101871503,0.7495482307498325
173,0.13079524924978614,0.8576794043183327,0.1350468322634697,0.8818346136466335,0.871416458953186,0.7315792012348061,0.774038783014082
174,0.13226250372827053,0.8572871349751949,0.14919657011826834,0.8831902394938996,0.8699053995153863,0.7371535146954789,0.7787384104983709
175,0.13125902088358998,0.8589979968965054,0.12480063984791438,0.8727971079981925,0.886133280013347,0.6949903530773683,0.7403674164930547
176,0.13161176722496748,0.8578818999230862,0.14355251689751944,0.8707636692272933,0.8652772670268639,0.6993118528522735,0.7421292372881356
177,0.13001374434679747,0.857919242233038,0.14126385748386383,0.8829643018526887,0.8752343620374979,0.732713357772204,0.7757973986776292
178,0.13036921666935086,0.8598727583885193,0.12630894283453623,0.8843199276999548,0.8806852250189734,0.7335584281947392,0.777594924782513
179,0.12801458779722452,0.8615262024104595,0.14103960990905762,0.8822864889290556,0.8764632722807628,0.729711235449225,0.7732759201295092
180,0.12712175166234374,0.8622721396386623,0.13305792212486267,0.8849977406235879,0.8647580305899684,0.747308830149849,0.7864091403524291
181,0.12653851928189397,0.8635666035115719,0.12392065425713857,0.8800271125169453,0.8882099679057287,0.7158347803717281,0.7619752178166289
182,0.12837153254076838,0.8611854985356331,0.1352385679880778,0.8827383642114777,0.8724382436128606,0.7338623062576372,0.7763006629779697
183,0.12592961778864264,0.8636623844504356,0.127776729563872,0.877541798463624,0.8761644545597944,0.7147154157823654,0.7590181884665071
184,0.12579947244375944,0.8638376891613007,0.1209900031487147,0.8816086760054225,0.8931128173742096,0.7181104894205415,0.7649646031761475
185,0.12435216642916203,0.8644555732607841,0.1284781297047933,0.8845458653411659,0.8829890093847867,0.7328394108945913,0.7773588156049628
186,0.12400805251672864,0.8650170601904392,0.16835947334766388,0.8890646181653864,0.846786661804781,0.7816589491285613,0.8078943299741423
187,0.1287659234367311,0.8629111126065254,0.1441952387491862,0.8849977406235879,0.8539090607802767,0.757197247411409,0.7918274470740267
188,0.1253013019450009,0.8654990196228027,0.12404020875692368,0.8931314957071849,0.8819292046457718,0.76140780757605,0.8021918131804535
189,0.12025288958102465,0.8700081668794155,0.11642161756753922,0.8904202440126525,0.8974556598130743,0.7425204193195704,0.7889420753604834
190,0.12190229073166847,0.8680371344089508,0.13463221987088522,0.8938093086308179,0.8849322476285724,0.7614004116020323,0.8028870207249958
191,0.11945224087685347,0.8713369332253933,0.1341010257601738,0.8951649344780841,0.8771767344348335,0.7721338992861277,0.8097106090256776
192,0.12034637434408069,0.8701562844216824,0.12832093238830566,0.894487121554451,0.8720991304643704,0.7742909511865714,0.8100424820157934
193,0.11906171776354313,0.8716291002929211,0.14425026873747507,0.8956168097605061,0.8738097554872879,0.7767149012798251,0.8123814315961468
194,0.1194610227830708,0.8708346411585808,0.12688423444827399,0.8892905558065973,0.8885307012162704,0.744395781079169,0.7889257299334721
195,0.11896270839497447,0.8733227029442787,0.10107738027969997,0.8915499322187076,0.9222996252066019,0.7333362274101228,0.7844278420582449
196,0.11894292803481221,0.8721049651503563,0.11494474361340205,0.8969724356077723,0.8972987312841083,0.7629423114026626,0.8069945927088784
197,0.11721045942977071,0.8734667561948299,0.1363265117009481,0.8987799367374605,0.8724370475317204,0.7894350118978712,0.8215215272519625
198,0.11981854354962707,0.8723829090595245,0.10801606873671214,0.8926796204247628,0.9025226979278739,0.7465084571355072,0.7935428965980218
199,0.11736800614744425,0.8734799660742283,0.1247474451859792,0.8920018075011297,0.8836574400190923,0.7564042703710849,0.7983814310573876
200,0.11733289202675223,0.8727279342710972,0.10776469608147939,0.8983280614550384,0.9046050675072861,0.7624975882693421,0.8082012110566701
201,0.11379627138376236,0.8764022141695023,0.11617996791998546,0.895390872119295,0.9087125304425848,0.7512081162775741,0.7990007308304621
202,0.11696575814858079,0.8755010440945625,0.12188704311847687,0.8938093086308179,0.8837749347808901,0.7622602739726028,0.80333486110859
203,0.11617644689977169,0.8760384097695351,0.12917672594388327,0.9053321283325803,0.8787236491434173,0.8068473856839669,0.8358976128755087
204,0.1113403313793242,0.879705835133791,0.10638232280810674,0.9053321283325803,0.9087046735665705,0.7814814457521384,0.8251708914107392
205,0.11164085753262043,0.8796684816479683,0.10623310506343842,0.9001355625847266,0.9041522994072295,0.7683535918708599,0.813136135414434
206,0.11416953662410378,0.8777843341231346,0.12222090363502502,0.9010393131495708,0.8740921090704562,0.7960026368255193,0.8267736996062576
207,0.11533462582156062,0.8793458230793476,0.10385749985774358,0.9019430637144148,0.910519072231504,0.7699102836195253,0.8158803005904456
208,0.11371522396802902,0.8790533877909184,0.10091140617926915,0.9019430637144148,0.8994247441557046,0.7772191137693742,0.8194218668977002
209,0.11040485743433237,0.8795312866568565,0.10171615580717723,0.903524627202892,0.9132417546853108,0.7730458550389092,0.8191645216457417
210,0.11045312648639083,0.8813699521124363,0.10459501047929128,0.9026208766380479,0.9063455586560947,0.7746321306836452,0.8189336042929571
211,0.10731691727414727,0.8854667544364929,0.10741931200027466,0.9003615002259376,0.8949498792813608,0.7753733359058461,0.8168183040358581
212,0.10929354466497898,0.8834324479103088,0.10648216058810551,0.902846814279259,0.9155737623664228,0.7696138015306451,0.8167256016763735
213,0.1056534699164331,0.887678649276495,0.09267021218935649,0.9089471305919566,0.9196908486179434,0.7854546916200398,0.8310823166848351
214,0.10657095117494464,0.8859919123351574,0.09771229575077693,0.903750564844103,0.9127261632637248,0.7740465624799022,0.8199004382048617
215,0.1073737139813602,0.885320670902729,0.10110032806793849,0.9053321283325803,0.9140288729180762,0.7780419962698566,0.8235715120869365
216,0.10633175913244486,0.8862269185483456,0.09390534212191899,0.9105286940804338,0.9175862786705274,0.7915997813364204,0.8356025307156741
217,0.10548595851287246,0.8882652819156647,0.08963524301846822,0.9057840036150022,0.9261910190227853,0.7723046498167085,0.8213253973255762
